Angle, TimePerStep, Intensity
57.96,0.5,2
57.98,0.5,4
58,0.5,4
58.02,0.5,5
58.04,0.5,9
58.06,0.5,4
58.08,0.5,9
58.1,0.5,2
58.12,0.5,7
58.14,0.5,2
58.16,0.5,6
58.18,0.5,5
58.2,0.5,6
58.22,0.5,5
58.24,0.5,7
58.26,0.5,4
58.28,0.5,4
58.3,0.5,8
58.32,0.5,7
58.34,0.5,4
58.36,0.5,3
58.38,0.5,5
58.4,0.5,8
58.42,0.5,4
58.44,0.5,9
58.46,0.5,7
58.48,0.5,5
58.5,0.5,4
58.52,0.5,6
58.54,0.5,9
58.56,0.5,2
58.58,0.5,2
58.6,0.5,5
58.62,0.5,9
58.64,0.5,6
58.66,0.5,9
58.68,0.5,4
58.7,0.5,2
58.72,0.5,9
58.74,0.5,7
58.76,0.5,3
58.78,0.5,6
58.8,0.5,4
58.82,0.5,6
58.84,0.5,7
58.86,0.5,6
58.88,0.5,10
58.9,0.5,5
58.92,0.5,2
58.94,0.5,5
58.96,0.5,6
58.98,0.5,4
59,0.5,5
59.02,0.5,6
59.04,0.5,5
59.06,0.5,10
59.08,0.5,6
59.1,0.5,10
59.12,0.5,8
59.14,0.5,7
59.16,0.5,5
59.18,0.5,5
59.2,0.5,7
59.22,0.5,5
59.24,0.5,4
59.26,0.5,6
59.28,0.5,4
59.3,0.5,9
59.32,0.5,9
59.34,0.5,6
59.36,0.5,6
59.38,0.5,4
59.4,0.5,4
59.42,0.5,3
59.44,0.5,7
59.46,0.5,5
59.48,0.5,9
59.5,0.5,1
59.52,0.5,10
59.54,0.5,3
59.56,0.5,9
59.58,0.5,5
59.6,0.5,10
59.62,0.5,2
59.64,0.5,6
59.66,0.5,5
59.68,0.5,9
59.7,0.5,7
59.72,0.5,8
59.74,0.5,5
59.76,0.5,4
59.78,0.5,3
59.8,0.5,6
59.82,0.5,5
59.84,0.5,8
59.86,0.5,8
59.88,0.5,4
59.9,0.5,7
59.92,0.5,8
59.94,0.5,5
59.96,0.5,4
59.98,0.5,9
60,0.5,7
60.02,0.5,6
60.04,0.5,7
60.06,0.5,6
60.08,0.5,4
60.1,0.5,6
60.12,0.5,9
60.14,0.5,5
60.16,0.5,7
60.18,0.5,8
60.2,0.5,6
60.22,0.5,0
60.24,0.5,9
60.26,0.5,4
60.28,0.5,4
60.3,0.5,3
60.32,0.5,3
60.34,0.5,5
60.36,0.5,10
60.38,0.5,4
60.4,0.5,5
60.42,0.5,8
60.44,0.5,10
60.46,0.5,5
60.48,0.5,7
60.5,0.5,4
60.52,0.5,5
60.54,0.5,4
60.56,0.5,7
60.58,0.5,12
60.6,0.5,11
60.62,0.5,10
60.64,0.5,8
60.66,0.5,7
60.68,0.5,9
60.7,0.5,5
60.72,0.5,4
60.74,0.5,6
60.76,0.5,9
60.78,0.5,10
60.8,0.5,1
60.82,0.5,8
60.84,0.5,7
60.86,0.5,6
60.88,0.5,10
60.9,0.5,9
60.92,0.5,7
60.94,0.5,6
60.96,0.5,10
60.98,0.5,10
61,0.5,12
61.02,0.5,6
61.04,0.5,10
61.06,0.5,9
61.08,0.5,3
61.1,0.5,2
61.12,0.5,7
61.14,0.5,10
61.16,0.5,6
61.18,0.5,6
61.2,0.5,6
61.22,0.5,3
61.24,0.5,12
61.26,0.5,9
61.28,0.5,3
61.3,0.5,6
61.32,0.5,5
61.34,0.5,6
61.36,0.5,13
61.38,0.5,8
61.4,0.5,6
61.42,0.5,6
61.44,0.5,8
61.46,0.5,7
61.48,0.5,6
61.5,0.5,7
61.52,0.5,10
61.54,0.5,6
61.56,0.5,9
61.58,0.5,3
61.6,0.5,6
61.62,0.5,6
61.64,0.5,8
61.66,0.5,9
61.68,0.5,6
61.7,0.5,6
61.72,0.5,11
61.74,0.5,6
61.76,0.5,6
61.78,0.5,9
61.8,0.5,3
61.82,0.5,10
61.84,0.5,7
61.86,0.5,9
61.88,0.5,6
61.9,0.5,7
61.92,0.5,4
61.94,0.5,7
61.96,0.5,6
61.98,0.5,6
62,0.5,6
62.02,0.5,5
62.04,0.5,11
62.06,0.5,11
62.08,0.5,5
62.1,0.5,4
62.12,0.5,5
62.14,0.5,10
62.16,0.5,2
62.18,0.5,5
62.2,0.5,7
62.22,0.5,6
62.24,0.5,8
62.26,0.5,14
62.28,0.5,7
62.3,0.5,11
62.32,0.5,12
62.34,0.5,12
62.36,0.5,7
62.38,0.5,15
62.4,0.5,15
62.42,0.5,10
62.44,0.5,10
62.46,0.5,12
62.48,0.5,7
62.5,0.5,16
62.52,0.5,17
62.54,0.5,15
62.56,0.5,13
62.58,0.5,11
62.6,0.5,17
62.62,0.5,17
62.64,0.5,23
62.66,0.5,19
62.68,0.5,27
62.7,0.5,41
62.72,0.5,43
62.74,0.5,85
62.76,0.5,110
62.78,0.5,150
62.8,0.5,207
62.82,0.5,255
62.84,0.5,295
62.86,0.5,332
62.88,0.5,229
62.9,0.5,264
62.92,0.5,193
62.94,0.5,146
62.96,0.5,124
62.98,0.5,122
63,0.5,145
63.02,0.5,145
63.04,0.5,154
63.06,0.5,105
63.08,0.5,96
63.1,0.5,64
63.12,0.5,47
63.14,0.5,28
63.16,0.5,22
63.18,0.5,18
63.2,0.5,17
63.22,0.5,9
63.24,0.5,7
63.26,0.5,11
63.28,0.5,7
63.3,0.5,9
63.32,0.5,10
63.34,0.5,5
63.36,0.5,8
63.38,0.5,3
63.4,0.5,7
63.42,0.5,8
63.44,0.5,5
63.46,0.5,7
63.48,0.5,9
63.5,0.5,12
63.52,0.5,5
63.54,0.5,3
63.56,0.5,7
63.58,0.5,3
63.6,0.5,1
63.62,0.5,2
63.64,0.5,10
63.66,0.5,9
63.68,0.5,3
63.7,0.5,11
63.72,0.5,9
63.74,0.5,3
63.76,0.5,3
63.78,0.5,11
63.8,0.5,1
63.82,0.5,6
63.84,0.5,6
63.86,0.5,14
63.88,0.5,9
63.9,0.5,5
63.92,0.5,4
63.94,0.5,8
63.96,0.5,8
63.98,0.5,2
64,0.5,7
64.02,0.5,6
64.04,0.5,3
64.06,0.5,4
64.08,0.5,4
64.1,0.5,3
64.12,0.5,3
64.14,0.5,2
64.16,0.5,11
64.18,0.5,8
64.2,0.5,7
64.22,0.5,4
64.24,0.5,8
64.26,0.5,7
64.28,0.5,10
64.3,0.5,9
64.32,0.5,3
64.34,0.5,5
64.36,0.5,9
64.38,0.5,6
64.4,0.5,7
64.42,0.5,8
64.44,0.5,8
64.46,0.5,5
64.48,0.5,5
64.5,0.5,7
64.52,0.5,7
64.54,0.5,7
64.56,0.5,2
64.58,0.5,3
64.6,0.5,10
64.62,0.5,5
64.64,0.5,5
64.66,0.5,6
64.68,0.5,7
64.7,0.5,6
64.72,0.5,7
64.74,0.5,6
64.76,0.5,7
64.78,0.5,3
64.8,0.5,0
64.82,0.5,5
64.84,0.5,10
64.86,0.5,5
64.88,0.5,5
64.9,0.5,3
64.92,0.5,7
64.94,0.5,10
64.96,0.5,7
64.98,0.5,7
65,0.5,8
65.02,0.5,5
65.04,0.5,5
65.06,0.5,6
65.08,0.5,8
65.1,0.5,5
65.12,0.5,7
65.14,0.5,7
65.16,0.5,6
65.18,0.5,9
65.2,0.5,11
65.22,0.5,5
65.24,0.5,2
65.26,0.5,1
65.28,0.5,6
65.3,0.5,6
65.32,0.5,7
65.34,0.5,7
65.36,0.5,5
65.38,0.5,7
65.4,0.5,8
65.42,0.5,8
65.44,0.5,10
65.46,0.5,5
65.48,0.5,10
65.5,0.5,7
65.52,0.5,5
65.54,0.5,5
65.56,0.5,7
65.58,0.5,6
65.6,0.5,3
65.62,0.5,9
65.64,0.5,7
65.66,0.5,11
65.68,0.5,8
65.7,0.5,7
65.72,0.5,5
65.74,0.5,13
65.76,0.5,8
65.78,0.5,6
65.8,0.5,10
65.82,0.5,6
65.84,0.5,7
65.86,0.5,7
65.88,0.5,11
65.9,0.5,7
65.92,0.5,12
65.94,0.5,8
65.96,0.5,6
65.98,0.5,8
66,0.5,10
66.02,0.5,20
66.04,0.5,9
66.06,0.5,6
66.08,0.5,14
66.1,0.5,7
66.12,0.5,16
66.14,0.5,15
66.16,0.5,12
66.18,0.5,25
66.2,0.5,24
66.22,0.5,42
66.24,0.5,49
66.26,0.5,69
66.28,0.5,90
66.3,0.5,90
66.32,0.5,99
66.34,0.5,97
66.36,0.5,70
66.38,0.5,60
66.4,0.5,51
66.42,0.5,43
66.44,0.5,42
66.46,0.5,43
66.48,0.5,33
66.5,0.5,58
66.52,0.5,69
66.54,0.5,47
66.56,0.5,30
66.58,0.5,28
66.6,0.5,16
66.62,0.5,14
66.64,0.5,6
66.66,0.5,11
66.68,0.5,7
66.7,0.5,11
66.72,0.5,8
66.74,0.5,5
66.76,0.5,7
66.78,0.5,10
66.8,0.5,9
66.82,0.5,7
66.84,0.5,11
66.86,0.5,5
66.88,0.5,7
66.9,0.5,12
66.92,0.5,7
66.94,0.5,11
66.96,0.5,10
66.98,0.5,9
67,0.5,4
67.02,0.5,5
67.04,0.5,12
67.06,0.5,8
67.08,0.5,9
67.1,0.5,10
67.12,0.5,6
67.14,0.5,8
67.16,0.5,10
67.18,0.5,5
67.2,0.5,9
67.22,0.5,7
67.24,0.5,8
67.26,0.5,6
67.28,0.5,11
67.3,0.5,8
67.32,0.5,7
67.34,0.5,8
67.36,0.5,13
67.38,0.5,12
67.4,0.5,9
67.42,0.5,6
67.44,0.5,9
67.46,0.5,19
67.48,0.5,17
67.5,0.5,12
67.52,0.5,15
67.54,0.5,22
67.56,0.5,13
67.58,0.5,17
67.6,0.5,19
67.62,0.5,16
67.64,0.5,13
67.66,0.5,27
67.68,0.5,19
67.7,0.5,15
67.72,0.5,31
67.74,0.5,16
67.76,0.5,49
67.78,0.5,90
67.8,0.5,99
67.82,0.5,145
67.84,0.5,232
67.86,0.5,268
67.88,0.5,368
67.9,0.5,349
67.92,0.5,390
67.94,0.5,363
67.96,0.5,305
67.98,0.5,242
68,0.5,205
68.02,0.5,180
68.04,0.5,176
68.06,0.5,161
68.08,0.5,169
68.1,0.5,197
68.12,0.5,170
68.14,0.5,149
68.16,0.5,142
68.18,0.5,87
68.2,0.5,59
68.22,0.5,46
68.24,0.5,42
68.26,0.5,30
68.28,0.5,13
68.3,0.5,19
68.32,0.5,14
68.34,0.5,9
68.36,0.5,10
68.38,0.5,8
68.4,0.5,14
68.42,0.5,6
68.44,0.5,10
68.46,0.5,10
68.48,0.5,9
68.5,0.5,10
68.52,0.5,8
68.54,0.5,6
68.56,0.5,11
68.58,0.5,9
68.6,0.5,7
68.62,0.5,8
68.64,0.5,12
68.66,0.5,11
68.68,0.5,16
68.7,0.5,9
68.72,0.5,12
68.74,0.5,18
68.76,0.5,21
68.78,0.5,21
68.8,0.5,14
68.82,0.5,19
68.84,0.5,16
68.86,0.5,26
68.88,0.5,24
68.9,0.5,57
68.92,0.5,56
68.94,0.5,79
68.96,0.5,104
68.98,0.5,176
69,0.5,168
69.02,0.5,228
69.04,0.5,205
69.06,0.5,208
69.08,0.5,196
69.1,0.5,146
69.12,0.5,97
69.14,0.5,93
69.16,0.5,84
69.18,0.5,95
69.2,0.5,103
69.22,0.5,108
69.24,0.5,106
69.26,0.5,90
69.28,0.5,67
69.3,0.5,60
69.32,0.5,42
69.34,0.5,34
69.36,0.5,22
69.38,0.5,14
69.4,0.5,10
69.42,0.5,9
69.44,0.5,8
69.46,0.5,8
69.48,0.5,6
69.5,0.5,8
69.52,0.5,5
69.54,0.5,6
69.56,0.5,4
69.58,0.5,8
69.6,0.5,5
69.62,0.5,6
69.64,0.5,7
69.66,0.5,3
69.68,0.5,3
69.7,0.5,12
69.72,0.5,8
69.74,0.5,5
69.76,0.5,5
69.78,0.5,4
69.8,0.5,7
69.82,0.5,6
69.84,0.5,5
69.86,0.5,2
69.88,0.5,5
69.9,0.5,5
69.92,0.5,7
69.94,0.5,7
69.96,0.5,12
69.98,0.5,3
70,0.5,10
70.02,0.5,3
70.04,0.5,7
70.06,0.5,6
70.08,0.5,9
70.1,0.5,3
70.12,0.5,7
70.14,0.5,5
70.16,0.5,6
70.18,0.5,8
70.2,0.5,6
70.22,0.5,5
70.24,0.5,4
70.26,0.5,5
70.28,0.5,3
70.3,0.5,5
70.32,0.5,8
70.34,0.5,9
70.36,0.5,2
70.38,0.5,3
70.4,0.5,4
70.42,0.5,8
70.44,0.5,1
70.46,0.5,5
70.48,0.5,9
70.5,0.5,8
70.52,0.5,6
70.54,0.5,6
70.56,0.5,3
70.58,0.5,6
70.6,0.5,4
70.62,0.5,4
70.64,0.5,5
70.66,0.5,9
70.68,0.5,5
70.7,0.5,4
70.72,0.5,4
70.74,0.5,4
70.76,0.5,5
70.78,0.5,2
70.8,0.5,7
70.82,0.5,6
70.84,0.5,6
70.86,0.5,6
70.88,0.5,5
70.9,0.5,7
70.92,0.5,3
70.94,0.5,6
70.96,0.5,6
70.98,0.5,5
71,0.5,6
71.02,0.5,3
71.04,0.5,6
71.06,0.5,1
71.08,0.5,7
71.1,0.5,7
71.12,0.5,0
71.14,0.5,1
71.16,0.5,7
71.18,0.5,5
71.2,0.5,2
71.22,0.5,6
71.24,0.5,6
71.26,0.5,5
71.28,0.5,8
71.3,0.5,3
71.32,0.5,8
71.34,0.5,4
71.36,0.5,5
71.38,0.5,4
71.4,0.5,6
71.42,0.5,2
71.44,0.5,6
71.46,0.5,6
71.48,0.5,2
71.5,0.5,3
71.52,0.5,2
71.54,0.5,1
71.56,0.5,9
71.58,0.5,7
71.6,0.5,6
71.62,0.5,3
71.64,0.5,5
71.66,0.5,7
71.68,0.5,6
71.7,0.5,6
71.72,0.5,5
71.74,0.5,5
71.76,0.5,7
71.78,0.5,6
71.8,0.5,6
71.82,0.5,7
71.84,0.5,5
71.86,0.5,7
71.88,0.5,4
71.9,0.5,8
71.92,0.5,6
71.94,0.5,7
71.96,0.5,6
71.98,0.5,6
72,0.5,4
72.02,0.5,7
72.04,0.5,6
72.06,0.5,2
72.08,0.5,7
72.1,0.5,9
72.12,0.5,2
72.14,0.5,6
72.16,0.5,5
72.18,0.5,7
72.2,0.5,3
72.22,0.5,5
72.24,0.5,6
72.26,0.5,4
72.28,0.5,1
72.3,0.5,2
72.32,0.5,6
72.34,0.5,6
72.36,0.5,7
72.38,0.5,3
72.4,0.5,5
72.42,0.5,4
72.44,0.5,4
72.46,0.5,4
72.48,0.5,7
72.5,0.5,8
72.52,0.5,13
72.54,0.5,12
72.56,0.5,18
72.58,0.5,21
72.6,0.5,24
72.62,0.5,24
72.64,0.5,24
72.66,0.5,26
72.68,0.5,8
72.7,0.5,16
72.72,0.5,11
72.74,0.5,12
72.76,0.5,13
72.78,0.5,13
72.8,0.5,15
72.82,0.5,6
72.84,0.5,9
72.86,0.5,15
72.88,0.5,8
72.9,0.5,5
72.92,0.5,7
72.94,0.5,8
72.96,0.5,6
72.98,0.5,3
73,0.5,8
73.02,0.5,3
73.04,0.5,10
73.06,0.5,11
73.08,0.5,4
73.1,0.5,2
73.12,0.5,5
73.14,0.5,7
73.16,0.5,6
73.18,0.5,5
73.2,0.5,2
73.22,0.5,2
73.24,0.5,3
73.26,0.5,10
73.28,0.5,4
73.3,0.5,5
73.32,0.5,5
73.34,0.5,6
73.36,0.5,1
73.38,0.5,2
73.4,0.5,2
73.42,0.5,2
73.44,0.5,3
73.46,0.5,3
73.48,0.5,0
73.5,0.5,7
73.52,0.5,8
73.54,0.5,3
73.56,0.5,3
73.58,0.5,4
73.6,0.5,7
73.62,0.5,4
73.64,0.5,3
73.66,0.5,5
73.68,0.5,7
73.7,0.5,6
73.72,0.5,5
73.74,0.5,4
73.76,0.5,6
73.78,0.5,3
73.8,0.5,3
73.82,0.5,7
73.84,0.5,9
73.86,0.5,5
73.88,0.5,2
73.9,0.5,4
73.92,0.5,3
73.94,0.5,10
73.96,0.5,8
73.98,0.5,4
74,0.5,3
74.02,0.5,1
74.04,0.5,5
74.06,0.5,5
74.08,0.5,6
74.1,0.5,7
74.12,0.5,2
74.14,0.5,5
74.16,0.5,4
74.18,0.5,6
74.2,0.5,3
74.22,0.5,5
74.24,0.5,4
74.26,0.5,7
74.28,0.5,6
74.3,0.5,1
74.32,0.5,6
74.34,0.5,8
74.36,0.5,7
74.38,0.5,6
74.4,0.5,5
74.42,0.5,7
74.44,0.5,5
74.46,0.5,3
74.48,0.5,6
74.5,0.5,5
74.52,0.5,5
74.54,0.5,9
74.56,0.5,10
74.58,0.5,2
74.6,0.5,6
74.62,0.5,3
74.64,0.5,4
74.66,0.5,5
74.68,0.5,5
74.7,0.5,3
74.72,0.5,7
74.74,0.5,4
74.76,0.5,4
74.78,0.5,7
74.8,0.5,2
74.82,0.5,4
74.84,0.5,4
74.86,0.5,2
74.88,0.5,3
74.9,0.5,4
74.92,0.5,7
74.94,0.5,3
74.96,0.5,0
74.98,0.5,0
75,0.5,6
75.02,0.5,3
75.04,0.5,4
75.06,0.5,10
75.08,0.5,6
75.1,0.5,3
75.12,0.5,3
75.14,0.5,9
75.16,0.5,2
75.18,0.5,7
75.2,0.5,7
75.22,0.5,3
75.24,0.5,7
75.26,0.5,3
75.28,0.5,5
75.3,0.5,4
75.32,0.5,3
75.34,0.5,4
75.36,0.5,5
75.38,0.5,6
75.4,0.5,4
75.42,0.5,9
75.44,0.5,3
75.46,0.5,8
75.48,0.5,3
75.5,0.5,9
75.52,0.5,1
75.54,0.5,6
75.56,0.5,4
75.58,0.5,6
75.6,0.5,4
75.62,0.5,6
75.64,0.5,4
75.66,0.5,5
75.68,0.5,6
75.7,0.5,4
75.72,0.5,1
75.74,0.5,6
75.76,0.5,3
75.78,0.5,2
75.8,0.5,4
75.82,0.5,2
75.84,0.5,5
75.86,0.5,7
75.88,0.5,1
75.9,0.5,5
75.92,0.5,2
75.94,0.5,9
75.96,0.5,1
75.98,0.5,2
76,0.5,3
76.02,0.5,5
76.04,0.5,6
76.06,0.5,4
76.08,0.5,5
76.1,0.5,4
76.12,0.5,6
76.14,0.5,5
76.16,0.5,7
76.18,0.5,9
76.2,0.5,4
76.22,0.5,7
76.24,0.5,2
76.26,0.5,7
76.28,0.5,4
76.3,0.5,6
76.32,0.5,7
76.34,0.5,8
76.36,0.5,5
76.38,0.5,4
76.4,0.5,5
76.42,0.5,6
76.44,0.5,5
76.46,0.5,9
76.48,0.5,6
76.5,0.5,4
76.52,0.5,12
76.54,0.5,3
76.56,0.5,6
76.58,0.5,6
76.6,0.5,6
76.62,0.5,7
76.64,0.5,5
76.66,0.5,6
76.68,0.5,6
76.7,0.5,6
76.72,0.5,8
76.74,0.5,9
76.76,0.5,13
76.78,0.5,12
76.8,0.5,21
76.82,0.5,27
76.84,0.5,33
76.86,0.5,53
76.88,0.5,67
76.9,0.5,53
76.92,0.5,58
76.94,0.5,70
76.96,0.5,50
76.98,0.5,58
77,0.5,54
77.02,0.5,35
77.04,0.5,28
77.06,0.5,23
77.08,0.5,32
77.1,0.5,26
77.12,0.5,26
77.14,0.5,31
77.16,0.5,34
77.18,0.5,32
77.2,0.5,29
77.22,0.5,20
77.24,0.5,27
77.26,0.5,15
77.28,0.5,11
77.3,0.5,5
77.32,0.5,7
77.34,0.5,12
77.36,0.5,8
77.38,0.5,9
77.4,0.5,7
77.42,0.5,4
77.44,0.5,11
77.46,0.5,2
77.48,0.5,3
77.5,0.5,4
77.52,0.5,9
77.54,0.5,6
77.56,0.5,3
77.58,0.5,2
77.6,0.5,11
77.62,0.5,4
77.64,0.5,8
77.66,0.5,2
77.68,0.5,2
77.7,0.5,6
77.72,0.5,6
77.74,0.5,7
77.76,0.5,6
77.78,0.5,6
77.8,0.5,6
77.82,0.5,4
77.84,0.5,7
77.86,0.5,5
77.88,0.5,7
77.9,0.5,3
77.92,0.5,3
77.94,0.5,5
77.96,0.5,5
77.98,0.5,6
78,0.5,5
78.02,0.5,5
78.04,0.5,4
78.06,0.5,1
78.08,0.5,8
78.1,0.5,6
78.12,0.5,7
78.14,0.5,5
78.16,0.5,8
78.18,0.5,1
78.2,0.5,7
78.22,0.5,4
78.24,0.5,3
78.26,0.5,3
78.28,0.5,0
78.3,0.5,6
78.32,0.5,2
78.34,0.5,6
78.36,0.5,4
78.38,0.5,5
78.4,0.5,3
78.42,0.5,0
78.44,0.5,6
78.46,0.5,5
78.48,0.5,6
78.5,0.5,4
78.52,0.5,4
78.54,0.5,3
78.56,0.5,3
78.58,0.5,3
78.6,0.5,3
78.62,0.5,6
78.64,0.5,5
78.66,0.5,9
78.68,0.5,4
78.7,0.5,6
78.72,0.5,4
78.74,0.5,4
78.76,0.5,5
78.78,0.5,3
78.8,0.5,4
78.82,0.5,7
78.84,0.5,5
78.86,0.5,0
78.88,0.5,4
78.9,0.5,5
78.92,0.5,4
78.94,0.5,6
78.96,0.5,4
78.98,0.5,5
79,0.5,2
79.02,0.5,7
79.04,0.5,9
79.06,0.5,10
79.08,0.5,7
79.1,0.5,1
79.12,0.5,4
79.14,0.5,4
79.16,0.5,7
79.18,0.5,4
79.2,0.5,6
79.22,0.5,2
79.24,0.5,3
79.26,0.5,2
79.28,0.5,1
79.3,0.5,6
79.32,0.5,5
79.34,0.5,3
79.36,0.5,5
79.38,0.5,7
79.4,0.5,5
79.42,0.5,5
79.44,0.5,7
79.46,0.5,2
79.48,0.5,8
79.5,0.5,6
79.52,0.5,4
79.54,0.5,10
79.56,0.5,5
79.58,0.5,4
79.6,0.5,9
79.62,0.5,4
79.64,0.5,2
79.66,0.5,5
79.68,0.5,6
79.7,0.5,5
79.72,0.5,3
79.74,0.5,4
79.76,0.5,5
79.78,0.5,6
79.8,0.5,3
79.82,0.5,6
79.84,0.5,4
79.86,0.5,4
79.88,0.5,6
79.9,0.5,5
79.92,0.5,2
79.94,0.5,11
79.96,0.5,4
79.98,0.5,1
80,0.5,5
80.02,0.5,2
80.04,0.5,5
80.06,0.5,4
80.08,0.5,2
80.1,0.5,4
80.12,0.5,3
80.14,0.5,2
80.16,0.5,6
80.18,0.5,3
80.2,0.5,4
80.22,0.5,8
80.24,0.5,2
80.26,0.5,5
80.28,0.5,9
80.3,0.5,5
80.32,0.5,5
80.34,0.5,3
80.36,0.5,3
80.38,0.5,1
80.4,0.5,6
80.42,0.5,4
80.44,0.5,7
80.46,0.5,3
80.48,0.5,6
80.5,0.5,5
80.52,0.5,6
80.54,0.5,2
80.56,0.5,6
80.58,0.5,7
80.6,0.5,6
80.62,0.5,8
80.64,0.5,3
80.66,0.5,2
80.68,0.5,2
80.7,0.5,3
80.72,0.5,10
80.74,0.5,8
80.76,0.5,6
80.78,0.5,9
80.8,0.5,4
80.82,0.5,2
80.84,0.5,5
80.86,0.5,6
80.88,0.5,6
80.9,0.5,5
80.92,0.5,3
80.94,0.5,3
80.96,0.5,7
80.98,0.5,4
81,0.5,6
81.02,0.5,5
81.04,0.5,11
81.06,0.5,7
81.08,0.5,5
81.1,0.5,7
81.12,0.5,6
81.14,0.5,6
81.16,0.5,5
81.18,0.5,10
81.2,0.5,11
81.22,0.5,10
81.24,0.5,5
81.26,0.5,8
81.28,0.5,9
81.3,0.5,8
81.32,0.5,9
81.34,0.5,15
81.36,0.5,10
81.38,0.5,20
81.4,0.5,20
81.42,0.5,24
81.44,0.5,30
81.46,0.5,17
81.48,0.5,17
81.5,0.5,23
81.52,0.5,9
81.54,0.5,15
81.56,0.5,7
81.58,0.5,11
81.6,0.5,7
81.62,0.5,13
81.64,0.5,21
81.66,0.5,7
81.68,0.5,12
81.7,0.5,11
81.72,0.5,19
81.74,0.5,16
81.76,0.5,10
81.78,0.5,6
81.8,0.5,8
81.82,0.5,10
81.84,0.5,3
81.86,0.5,4
81.88,0.5,6
81.9,0.5,4
81.92,0.5,8
81.94,0.5,4
81.96,0.5,3
81.98,0.5,2
82,0.5,4
82.02,0.5,2
82.04,0.5,3
82.06,0.5,6
82.08,0.5,5
82.1,0.5,6
82.12,0.5,10
82.14,0.5,7
82.16,0.5,5
82.18,0.5,1
82.2,0.5,2
82.22,0.5,6
82.24,0.5,4
82.26,0.5,1
82.28,0.5,2
82.3,0.5,2
82.32,0.5,5
82.34,0.5,7
82.36,0.5,2
82.38,0.5,5
82.4,0.5,3
82.42,0.5,7
82.44,0.5,2
82.46,0.5,2
82.48,0.5,4
82.5,0.5,9
82.52,0.5,5
82.54,0.5,0
82.56,0.5,6
82.58,0.5,6
82.6,0.5,3
82.62,0.5,3
82.64,0.5,2
82.66,0.5,3
82.68,0.5,2
82.7,0.5,6
82.72,0.5,5
82.74,0.5,2
82.76,0.5,5
82.78,0.5,4
82.8,0.5,4
82.82,0.5,2
82.84,0.5,7
82.86,0.5,8
82.88,0.5,9
82.9,0.5,5
82.92,0.5,5
82.94,0.5,6
82.96,0.5,14
82.98,0.5,8
83,0.5,5
83.02,0.5,5
83.04,0.5,3
83.06,0.5,4
83.08,0.5,3
83.1,0.5,3
83.12,0.5,7
83.14,0.5,7
83.16,0.5,4
83.18,0.5,3
83.2,0.5,4
83.22,0.5,9
83.24,0.5,4
83.26,0.5,4
83.28,0.5,4
83.3,0.5,7
83.32,0.5,4
83.34,0.5,4
83.36,0.5,4
83.38,0.5,3
83.4,0.5,9
83.42,0.5,5
83.44,0.5,4
83.46,0.5,5
83.48,0.5,3
83.5,0.5,4
83.52,0.5,1
83.54,0.5,3
83.56,0.5,4
83.58,0.5,4
83.6,0.5,3
83.62,0.5,0
83.64,0.5,2
83.66,0.5,3
83.68,0.5,3
83.7,0.5,3
83.72,0.5,8
83.74,0.5,3
83.76,0.5,5
83.78,0.5,4
83.8,0.5,6
83.82,0.5,4
83.84,0.5,2
83.86,0.5,3
83.88,0.5,3
83.9,0.5,4
83.92,0.5,2
83.94,0.5,6
83.96,0.5,2
83.98,0.5,3
84,0.5,7
84.02,0.5,6
84.04,0.5,5
84.06,0.5,3
84.08,0.5,4
84.1,0.5,3
84.12,0.5,7
84.14,0.5,5
84.16,0.5,4
84.18,0.5,4
84.2,0.5,6
84.22,0.5,10
84.24,0.5,4
84.26,0.5,3
84.28,0.5,8
84.3,0.5,3
84.32,0.5,6
84.34,0.5,9
84.36,0.5,5
84.38,0.5,3
84.4,0.5,1
84.42,0.5,4
84.44,0.5,2
84.46,0.5,3
84.48,0.5,4
84.5,0.5,4
84.52,0.5,5
84.54,0.5,2
84.56,0.5,3
84.58,0.5,2
84.6,0.5,0
84.62,0.5,7
84.64,0.5,4
84.66,0.5,5
84.68,0.5,3
84.7,0.5,7
84.72,0.5,4
84.74,0.5,1
84.76,0.5,1
84.78,0.5,8
84.8,0.5,6
84.82,0.5,7
84.84,0.5,2
84.86,0.5,4
84.88,0.5,4
84.9,0.5,4
84.92,0.5,3
84.94,0.5,5
84.96,0.5,3
84.98,0.5,2
85,0.5,0
85.02,0.5,5
85.04,0.5,4
85.06,0.5,5
85.08,0.5,4
85.1,0.5,3
85.12,0.5,2
85.14,0.5,5
85.16,0.5,4
85.18,0.5,7
85.2,0.5,12
85.22,0.5,8
85.24,0.5,4
85.26,0.5,6
85.28,0.5,5
85.3,0.5,2
85.32,0.5,4
85.34,0.5,7
85.36,0.5,3
85.38,0.5,5
85.4,0.5,3
85.42,0.5,2
85.44,0.5,2
85.46,0.5,3
85.48,0.5,3
85.5,0.5,4
85.52,0.5,4
85.54,0.5,1
85.56,0.5,3
85.58,0.5,6
85.6,0.5,4
85.62,0.5,4
85.64,0.5,7
85.66,0.5,3
85.68,0.5,8
85.7,0.5,3
85.72,0.5,8
85.74,0.5,4
85.76,0.5,0
85.78,0.5,7
85.8,0.5,5
85.82,0.5,8
85.84,0.5,1
85.86,0.5,8
85.88,0.5,8
85.9,0.5,3
85.92,0.5,6
85.94,0.5,7
85.96,0.5,7
85.98,0.5,5
86,0.5,6
86.02,0.5,2
