wavelength	transmission	transmission
nm	%	%
	NaCl, not irradiated	NaCl, irradiated with X-rays
995	86.15	68.194999
994.9	86.178999	68.206999
994.8	86.169	68.16
994.7	86.193	68.127
994.6	86.166	68.121
994.5	86.146	68.134
994.4	86.170999	68.147
994.3	86.168	68.13
994.2	86.194	68.147
994.1	86.176	68.132
994	86.111999	68.117
993.9	86.097	68.115
993.8	86.127	68.134
993.7	86.154	68.131
993.6	86.176	68.089999
993.5	86.178999	68.061
993.4	86.127	68.074
993.3	86.109	68.065
993.2	86.107999	68.053
993.1	86.142	68.062
993	86.157	68.069999
992.9	86.149	68.081999
992.8	86.176	68.078
992.7	86.126	68.057999
992.6	86.116	68.039
992.5	86.121	68.025
992.4	86.101	68.013
992.3	86.155	68.03
992.2	86.143	68.02
992.1	86.13	68.005
992	86.148	67.978
991.9	86.138	67.999
991.8	86.197	67.977
991.7	86.163	67.979999
991.6	86.157	67.986
991.5	86.16	68.021
991.4	86.153	67.976
991.3	86.122	67.991
991.2	86.153	67.978
991.1	86.142	67.917
991	86.137	67.952
990.9	86.101	67.894
990.8	86.155	67.915
990.7	86.138	67.88
990.6	86.154	67.923999
990.5	86.182	67.907
990.4	86.182999	67.935999
990.3	86.217999	67.898
990.2	86.146999	67.926
990.1	86.131999	67.918
990	86.164	67.89
989.9	86.131999	67.895
989.8	86.075999	67.879
989.7	86.065	67.878
989.6	86.16	67.892
989.5	86.131	67.869999
989.4	86.106	67.849
989.3	86.158	67.848
989.2	86.141	67.815
989.1	86.16	67.844
989	86.181	67.825
988.9	86.17	67.827
988.8	86.152	67.842
988.7	86.122	67.825999
988.6	86.113	67.812
988.5	86.084999	67.819
988.4	86.113	67.796
988.3	86.126	67.759999
988.2	86.098	67.762999
988.1	86.090999	67.75
988	86.102999	67.756
987.9	86.121	67.77
987.8	86.164	67.767
987.7	86.176	67.769
987.6	86.149	67.781
987.5	86.13	67.77
987.4	86.094	67.735
987.3	86.062	67.744
987.2	86.068999	67.718999
987.1	86.099999	67.691999
987	86.119	67.699
986.9	86.133	67.694
986.8	86.141	67.686
986.7	86.131	67.676
986.6	86.125	67.657
986.5	86.113	67.67
986.4	86.182	67.647
986.3	86.146999	67.685
986.2	86.117	67.674
986.1	86.097	67.671
986	86.131	67.64
985.9	86.114999	67.611
985.8	86.099	67.589999
985.7	86.127	67.621
985.6	86.102	67.611
985.5	86.099999	67.616
985.4	86.138	67.587
985.3	86.116	67.616
985.2	86.156	67.649
985.1	86.175	67.601999
985	86.107	67.601999
984.9	86.089	67.596
984.8	86.092	67.538
984.7	86.125	67.545999
984.6	86.111	67.566
984.5	86.111999	67.522
984.4	86.119	67.523
984.3	86.119999	67.536
984.2	86.087999	67.537
984.1	86.131999	67.541
984	86.123	67.554999
983.9	86.154	67.535
983.8	86.158999	67.544
983.7	86.090999	67.533
983.6	86.087999	67.5
983.5	86.081	67.5
983.4	86.099	67.491
983.3	86.083	67.49
983.2	86.106	67.461
983.1	86.107	67.473
983	86.093	67.456999
982.9	86.092	67.465
982.8	86.081	67.447999
982.7	86.084999	67.444
982.6	86.119999	67.456999
982.5	86.127	67.485
982.4	86.126	67.479999
982.3	86.146	67.420999
982.2	86.104	67.401
982.1	86.099999	67.387
982	86.126	67.379
981.9	86.123	67.398
981.8	86.124	67.398
981.7	86.081	67.367
981.6	86.081	67.372
981.5	86.068999	67.381999
981.4	86.087999	67.384999
981.3	86.119	67.364999
981.2	86.111999	67.372
981.1	86.086	67.378
981	86.068	67.379
980.9	86.087999	67.352999
980.8	86.098	67.336
980.7	86.113	67.324
980.6	86.111	67.3
980.5	86.082	67.247999
980.4	86.007	67.2
980.3	86.038	67.222
980.2	85.980999	67.242999
980.1	86.089	67.265
980	86.166	67.25
979.9	86.044	67.199
979.8	86.081	67.218
979.7	86.041	67.099
979.6	86.105	67.179
979.5	85.987	67.199
979.4	86.058	67.224999
979.3	86.002	67.274
979.2	86.084999	67.162
979.1	86.062	67.22
979	86.101	67.127
978.9	86.097	67.166
978.8	86.097	67.127
978.7	86.109	67.162
978.6	86.024999	67.149
978.5	86.089	67.152
978.4	86.036999	67.116
978.3	86.051	67.104
978.2	86.11	67.072
978.1	86.087999	67.059
978	86.095999	67.069
977.9	86.099999	67.064
977.8	86.065	67.059
977.7	86.068	67.053
977.6	86.098	67.066999
977.5	86.101	67.098
977.4	86.023	67.096
977.3	86.016	67.09
977.2	86.027	67.062
977.1	86.007	67.03
977	86.081	66.99
976.9	86.128	66.994
976.8	86.126	67.033
976.7	86.079	67.025
976.6	86.046	67.007
976.5	86.126	66.980999
976.4	86.16	66.971999
976.3	86.093	67.002
976.2	86.041	66.968
976.1	86.008	66.935999
976	85.974999	66.952
975.9	85.995	66.942
975.8	86.019	66.904
975.7	86.084999	66.919
975.6	86.06	66.912
975.5	86.084999	66.965
975.4	86.048999	66.907
975.3	86.041	66.863
975.2	86.056999	66.896999
975.1	86.065	66.911
975	86.079	66.872
974.9	86.077	66.881999
974.8	86.047	66.89
974.7	86.034	66.901
974.6	86.083	66.822999
974.5	86.075999	66.837999
974.4	86.056	66.816
974.3	86.034	66.848
974.2	86.034	66.871
974.1	85.989999	66.852
974	86.105	66.842
973.9	86.004	66.815
973.8	86.102999	66.789
973.7	86.087999	66.827
973.6	86.036999	66.825
973.5	86.012	66.795
973.4	86.001	66.783999
973.3	86.079	66.734
973.2	86.099	66.793
973.1	86.072999	66.762999
973	86.066	66.747
972.9	86.048999	66.724
972.8	86.06	66.741
972.7	86.102	66.762
972.6	86.119999	66.786
972.5	86.122	66.729
972.4	85.977	66.705
972.3	86.058	66.735999
972.2	86.017	66.69
972.1	86.045	66.683
972	86.021	66.673
971.9	85.999	66.648
971.8	86.027	66.66
971.7	86.029	66.672
971.6	86.042	66.66
971.5	86.026	66.649999
971.4	86.029	66.627
971.3	86.002	66.655
971.2	86	66.686
971.1	85.995	66.664
971	86.027	66.642
970.9	86.007	66.595
970.8	85.977	66.574
970.7	86.036999	66.577
970.6	86.02	66.578999
970.5	86.024999	66.572
970.4	85.995	66.589
970.3	85.997999	66.608999
970.2	86.021	66.574999
970.1	86.044	66.539
970	86.016	66.515
969.9	85.964	66.486
969.8	85.992	66.53
969.7	86.047	66.498
969.6	86.018	66.491
969.5	86.063	66.456
969.4	86.012999	66.444999
969.3	86.07	66.463
969.2	86.051	66.480999
969.1	86.066	66.486999
969	85.96	66.5
968.9	85.959	66.497
968.8	85.992	66.456
968.7	86.129	66.452
968.6	86.006	66.479999
968.5	86.007	66.401
968.4	86.056999	66.396
968.3	85.983	66.414
968.2	86.075999	66.386
968.1	86.083	66.420999
968	86.060999	66.383
967.9	86.021999	66.375
967.8	85.967	66.381
967.7	86.024	66.357
967.6	85.982	66.33
967.5	86.036999	66.324
967.4	86.063	66.355
967.3	85.984	66.348
967.2	86.012999	66.341
967.1	85.980999	66.349
967	85.977999	66.327
966.9	86.039	66.357
966.8	86.004	66.355
966.7	85.980999	66.33
966.6	85.987	66.349999
966.5	85.994	66.313
966.4	85.985	66.282
966.3	86.024999	66.235999
966.2	86.056999	66.271
966.1	86.024	66.281
966	86.007	66.223
965.9	86.067	66.188
965.8	86.039	66.22
965.7	86.044	66.230999
965.6	86.044	66.208
965.5	86.026	66.195
965.4	86.041	66.196
965.3	86.048	66.196999
965.2	86.036999	66.212999
965.1	85.988	66.184
965	85.992999	66.186
964.9	86.005	66.184
964.8	85.980999	66.13
964.7	85.997	66.133
964.6	85.989999	66.137
964.5	86.063	66.122
964.4	86.072999	66.145
964.3	86.04	66.093999
964.2	86.102	66.13
964.1	86.021	66.093
964	86.009	66.057999
963.9	85.983	66.09
963.8	85.909	66.086999
963.7	85.977999	66.084
963.6	86.028	66.045
963.5	86.026	66.01
963.4	86.038	66.044
963.3	85.991	66.057
963.2	86.042	66.038
963.1	86.016	66.042999
963	85.989	66.023
962.9	86.127	66.044
962.8	85.992999	66.015
962.7	86.079	65.968
962.6	86.066	65.932
962.5	85.952	65.982
962.4	85.947	65.901
962.3	85.979	65.971
962.2	86.021	65.956999
962.1	86.119	65.937
962	86.018	65.922
961.9	85.997	65.939
961.8	86.039	65.95
961.7	86.03	65.893
961.6	86.012999	65.926
961.5	86.03	65.901
961.4	86.035	65.904
961.3	86.02	65.916
961.2	86	65.881
961.1	85.956999	65.869999
961	86.011	65.857
960.9	85.995	65.9
960.8	85.977999	65.863
960.7	86.006	65.829
960.6	86.024	65.842999
960.5	85.994	65.854
960.4	85.962999	65.844
960.3	85.965999	65.828
960.2	85.958	65.802
960.1	85.948	65.798999
960	85.977	65.773
959.9	85.941999	65.764
959.8	85.980999	65.779
959.7	85.994	65.774999
959.6	85.973999	65.77
959.5	86.003	65.764
959.4	86.011	65.786
959.3	85.974999	65.788
959.2	86.036	65.794
959.1	86.003	65.771999
959	85.982	65.75
958.9	85.985999	65.714
958.8	86.04	65.697
958.7	85.989999	65.718
958.6	85.914999	65.678
958.5	85.926999	65.656
958.4	85.997999	65.697
958.3	86.05	65.684
958.2	85.922	65.664
958.1	85.968999	65.724
958	86.012	65.671
957.9	86.011	65.647
957.8	86.003	65.585
957.7	85.94	65.586999
957.6	85.968999	65.605999
957.5	85.977999	65.641
957.4	86.026	65.61
957.3	85.955	65.596
957.2	85.923	65.593
957.1	85.985999	65.58
957	85.953	65.551
956.9	85.907	65.553
956.8	85.992	65.52
956.7	85.967	65.563
956.6	85.973	65.518
956.5	85.97	65.526
956.4	85.962999	65.51
956.3	85.95	65.503999
956.2	85.953	65.483
956.1	85.999	65.495
956	86.035	65.494
955.9	85.999	65.48
955.8	85.956	65.476
955.7	85.983	65.422
955.6	85.958	65.437
955.5	85.913	65.434
955.4	85.936	65.411
955.3	85.977999	65.429999
955.2	85.956999	65.439
955.1	85.948	65.413
955	85.980999	65.399
954.9	86.008	65.405999
954.8	86.029	65.388
954.7	85.992	65.384
954.6	85.953	65.398
954.5	85.949	65.371
954.4	85.924	65.346999
954.3	85.968	65.363
954.2	86.005	65.374
954.1	85.976	65.376
954	85.917	65.345
953.9	85.953	65.322
953.8	85.945	65.328
953.7	85.97	65.285
953.6	85.953999	65.297
953.5	86.032	65.3
953.4	86.056	65.334
953.3	86.014	65.307999
953.2	85.997999	65.286999
953.1	85.944	65.283
953	85.92	65.271999
952.9	85.9	65.208999
952.8	85.887	65.207
952.7	85.968999	65.199
952.6	86.011	65.166
952.5	85.923	65.212999
952.4	85.979	65.198
952.3	85.962	65.208999
952.2	85.934	65.21
952.1	85.94	65.218
952	85.962	65.169
951.9	86.021	65.152
951.8	85.958	65.152
951.7	85.929999	65.125
951.6	85.919	65.136
951.5	85.909	65.124
951.4	85.929999	65.133
951.3	85.929	65.121
951.2	85.977999	65.129
951.1	85.936	65.13
951	85.816	65.117
950.9	85.874	65.078999
950.8	85.916	65.081
950.7	85.905	65.085
950.6	85.953	65.096
950.5	85.894	65.061
950.4	85.865	65.06
950.3	85.907	65.022
950.2	85.965999	65.001
950.1	85.936	65.02
950	85.956	64.999
949.9	85.914	65.001
949.8	85.94	64.983
949.7	85.952	64.991
949.6	85.897	64.986999
949.5	85.911	65.003999
949.4	85.916	64.986999
949.3	85.902	64.949
949.2	85.905	64.962
949.1	85.918	64.959999
949	85.989	64.937
948.9	85.979	64.94
948.8	85.95	64.935
948.7	85.956	64.962
948.6	85.914	64.932
948.5	85.904	64.903
948.4	85.919	64.919
948.3	85.928	64.898
948.2	85.961	64.878999
948.1	85.924	64.834
948	85.909	64.837
947.9	85.934	64.868
947.8	85.902	64.798
947.7	85.926999	64.834999
947.6	85.958	64.809
947.5	85.962	64.8
947.4	85.911	64.81
947.3	85.886	64.805
947.2	85.884	64.783999
947.1	85.877	64.793
947	85.941999	64.782
946.9	85.921	64.732999
946.8	85.907	64.738
946.7	85.887	64.685999
946.6	85.873	64.751
946.5	85.887	64.717
946.4	85.914999	64.685
946.3	85.925	64.714
946.2	85.916	64.751
946.1	85.863	64.718
946	85.901	64.681999
945.9	85.926999	64.712999
945.8	85.887999	64.666
945.7	85.907	64.655
945.6	85.922	64.661999
945.5	85.937	64.625
945.4	85.936	64.649
945.3	85.995	64.655
945.2	85.9	64.653
945.1	85.921	64.625999
945	85.887999	64.613
944.9	85.863999	64.622999
944.8	85.912	64.601
944.7	85.92	64.616
944.6	85.956	64.587999
944.5	85.95	64.575999
944.4	85.9	64.573
944.3	85.905	64.581
944.2	85.908	64.59
944.1	85.943	64.596
944	85.948	64.566
943.9	85.922	64.549
943.8	85.928	64.531
943.7	85.923	64.527999
943.6	85.962999	64.512
943.5	85.941	64.476
943.4	85.9	64.453999
943.3	85.934999	64.468
943.2	85.938999	64.47
943.1	85.914	64.455
943	85.934	64.463
942.9	85.943	64.47
942.8	85.918	64.476999
942.7	85.902	64.435
942.6	85.956999	64.383
942.5	85.906	64.408
942.4	85.933	64.393999
942.3	85.96	64.405
942.2	85.890999	64.4
942.1	85.923	64.363
942	85.878	64.328
941.9	85.897	64.363
941.8	85.924	64.383
941.7	85.906	64.374
941.6	85.86	64.354999
941.5	85.851999	64.352
941.4	85.833	64.361
941.3	85.823	64.301
941.2	85.885	64.267
941.1	85.938999	64.295999
941	85.914999	64.283999
940.9	85.944	64.259
940.8	85.911	64.278
940.7	85.905	64.276
940.6	85.914	64.244999
940.5	85.812999	64.298999
940.4	85.821	64.204
940.3	85.840999	64.248
940.2	85.846999	64.211
940.1	85.902999	64.183
940	85.896	64.192
939.9	85.933	64.156
939.8	85.908	64.192
939.7	85.899	64.188
939.6	85.894	64.2
939.5	85.899	64.157
939.4	85.895	64.153
939.3	85.839	64.166
939.2	85.846	64.09
939.1	85.89	64.12
939	85.86	64.099999
938.9	85.834	64.092
938.8	85.811	64.085
938.7	85.88	64.105
938.6	85.911	64.102
938.5	85.879	64.078999
938.4	85.846999	64.043
938.3	85.85	64.041
938.2	85.858999	64.056
938.1	85.883	64.065
938	85.896	64.042
937.9	85.85	64.017
937.8	85.848	64.021
937.7	85.871	64.014
937.6	85.878	63.993999
937.5	85.823	63.974
937.4	85.828999	63.978
937.3	85.913	63.991
937.2	85.924	63.974
937.1	85.858	63.962
937	85.807999	63.974
936.9	85.795999	63.975
936.8	85.834	63.944
936.7	85.875	63.932999
936.6	85.846	63.92
936.5	85.845	63.912
936.4	85.871	63.92
936.3	85.845	63.902
936.2	85.881	63.915
936.1	85.823	63.910999
936	85.862	63.851
935.9	85.824999	63.891
935.8	85.858999	63.88
935.7	85.833	63.866
935.6	85.801	63.837999
935.5	85.819	63.836
935.4	85.875999	63.815
935.3	85.86	63.797
935.2	85.887999	63.797
935.1	85.855	63.781
935	85.784	63.806
934.9	85.866	63.767
934.8	85.826	63.810999
934.7	85.807999	63.781
934.6	85.869	63.739999
934.5	85.86	63.727
934.4	85.802	63.73
934.3	85.845	63.719
934.2	85.822	63.73
934.1	85.853	63.723
934	85.857	63.741
933.9	85.812	63.729
933.8	85.789	63.709
933.7	85.83	63.709
933.6	85.81	63.692
933.5	85.812	63.666999
933.4	85.792999	63.654999
933.3	85.809	63.646
933.2	85.826	63.645
933.1	85.827	63.636
933	85.851999	63.621
932.9	85.843999	63.597
932.8	85.861	63.592
932.7	85.83	63.598
932.6	85.779	63.598
932.5	85.814	63.604
932.4	85.816	63.58
932.3	85.809	63.557
932.2	85.823	63.541
932.1	85.824	63.556
932	85.828	63.578
931.9	85.85	63.58
931.8	85.863999	63.565
931.7	85.858	63.542
931.6	85.827	63.532999
931.5	85.81	63.499
931.4	85.803	63.524
931.3	85.828999	63.504
931.2	85.818	63.478
931.1	85.799	63.504
931	85.773	63.48
930.9	85.799	63.456999
930.8	85.867	63.454
930.7	85.845	63.453
930.6	85.857	63.44
930.5	85.797	63.439
930.4	85.824999	63.447
930.3	85.843	63.427
930.2	85.788	63.442
930.1	85.777999	63.376
930	85.812999	63.381
929.9	85.730999	63.353
929.8	85.834999	63.321
929.7	85.807999	63.321
929.6	85.76	63.361
929.5	85.802	63.375
929.4	85.826	63.313
929.3	85.863999	63.329
929.2	85.812	63.302
929.1	85.838	63.324
929	85.818	63.312
928.9	85.866	63.273
928.8	85.826	63.266
928.7	85.814	63.268
928.6	85.828999	63.238
928.5	85.827	63.275
928.4	85.84	63.273
928.3	85.855	63.23
928.2	85.819999	63.223
928.1	85.776	63.258
928	85.758	63.261
927.9	85.771	63.232
927.8	85.745	63.186
927.7	85.776	63.172
927.6	85.780999	63.193
927.5	85.78	63.197
927.4	85.777	63.185
927.3	85.822	63.151
927.2	85.824999	63.154999
927.1	85.77	63.145
927	85.783	63.154
926.9	85.8	63.145
926.8	85.791	63.102999
926.7	85.786	63.117
926.6	85.806	63.105
926.5	85.782	63.074
926.4	85.75	63.063
926.3	85.709999	63.075
926.2	85.735	63.092
926.1	85.795999	63.066999
926	85.784	63.062
925.9	85.79	63.096
925.8	85.802	63.078999
925.7	85.798	63.042
925.6	85.821	63.014
925.5	85.79	63.043
925.4	85.763	63.041
925.3	85.807	62.997
925.2	85.86	63.005999
925.1	85.815	63.005999
925	85.84	62.989
924.9	85.8	62.964
924.8	85.727	62.978
924.7	85.705	62.934
924.6	85.768	62.983999
924.5	85.773	62.922999
924.4	85.78	62.941
924.3	85.788	62.944999
924.2	85.799	62.928
924.1	85.77	62.886
924	85.788	62.913
923.9	85.765	62.94
923.8	85.780999	62.910999
923.7	85.821	62.9
923.6	85.746	62.898
923.5	85.774	62.879
923.4	85.753	62.861999
923.3	85.807	62.861999
923.2	85.797	62.827
923.1	85.765999	62.838
923	85.762	62.810999
922.9	85.786	62.81
922.8	85.755	62.799
922.7	85.741	62.79
922.6	85.75	62.799
922.5	85.782	62.785
922.4	85.767	62.791
922.3	85.780999	62.764
922.2	85.780999	62.757
922.1	85.777999	62.744
922	85.756	62.738
921.9	85.772	62.743
921.8	85.792	62.727
921.7	85.727	62.718
921.6	85.696	62.717
921.5	85.729999	62.693
921.4	85.75	62.704
921.3	85.753999	62.691
921.2	85.741999	62.666
921.1	85.712999	62.666999
921	85.775	62.673
920.9	85.782	62.648
920.8	85.774	62.639999
920.7	85.736	62.633
920.6	85.706999	62.639999
920.5	85.756	62.642
920.4	85.759	62.625
920.3	85.758	62.617
920.2	85.748	62.614
920.1	85.78	62.588999
920	85.74	62.586
919.9	85.776	62.566999
919.8	85.727	62.575
919.7	85.745	62.568
919.6	85.761	62.588
919.5	85.774	62.569
919.4	85.717	62.553
919.3	85.685	62.549
919.2	85.736	62.517999
919.1	85.715	62.526
919	85.749	62.501
918.9	85.762	62.52
918.8	85.744	62.541
918.7	85.744	62.474
918.6	85.751	62.491
918.5	85.757	62.462
918.4	85.701	62.425
918.3	85.764	62.473
918.2	85.703	62.463
918.1	85.736999	62.444999
918	85.753	62.439
917.9	85.76	62.415
917.8	85.762	62.435
917.7	85.729	62.43
917.6	85.753999	62.417
917.5	85.752	62.4
917.4	85.751	62.352
917.3	85.685	62.379
917.2	85.732	62.37
917.1	85.753	62.358999
917	85.726	62.342
916.9	85.709999	62.361999
916.8	85.768999	62.344
916.7	85.795999	62.341
916.6	85.762	62.322
916.5	85.723	62.333
916.4	85.709999	62.285
916.3	85.727	62.291
916.2	85.72	62.307
916.1	85.74	62.285
916	85.735	62.277
915.9	85.727	62.273
915.8	85.699	62.277
915.7	85.681	62.273999
915.6	85.678	62.26
915.5	85.72	62.248
915.4	85.724	62.235
915.3	85.685	62.218
915.2	85.697999	62.22
915.1	85.718	62.212
915	85.718999	62.185
914.9	85.751	62.207
914.8	85.696	62.202
914.7	85.696	62.177
914.6	85.726	62.151
914.5	85.732	62.146
914.4	85.723	62.128
914.3	85.747	62.127
914.2	85.75	62.145
914.1	85.75	62.143
914	85.748	62.100999
913.9	85.746	62.124
913.8	85.721999	62.111
913.7	85.702	62.090999
913.6	85.717	62.104
913.5	85.675	62.092
913.4	85.654	62.081
913.3	85.721999	62.055
913.2	85.747	62.057
913.1	85.721999	62.055
913	85.724999	62.056
912.9	85.673999	62.063
912.8	85.676	62.039999
912.7	85.684	62.014
912.6	85.706999	61.998
912.5	85.682999	61.958
912.4	85.669	61.966
912.3	85.718	61.99
912.2	85.757	61.986
912.1	85.729	61.939
912	85.668	61.928
911.9	85.672	61.947
911.8	85.652	61.944999
911.7	85.639	61.946
911.6	85.658	61.935
911.5	85.716	61.913
911.4	85.721	61.924
911.3	85.721	61.916
911.2	85.716	61.9
911.1	85.701	61.907
911	85.677	61.898
910.9	85.645	61.878
910.8	85.653	61.866
910.7	85.685	61.83
910.6	85.69	61.84
910.5	85.665	61.84
910.4	85.658999	61.845
910.3	85.693	61.844
910.2	85.677	61.843
910.1	85.638	61.838
910	85.638	61.818
909.9	85.679	61.807999
909.8	85.706	61.825
909.7	85.7	61.832
909.6	85.712999	61.807
909.5	85.677	61.795
909.4	85.669	61.773999
909.3	85.732	61.753
909.2	85.682999	61.728
909.1	85.639	61.73
909	85.629	61.697
908.9	85.664	61.705
908.8	85.689	61.694
908.7	85.645	61.71
908.6	85.642	61.684
908.5	85.687	61.684
908.4	85.673999	61.675
908.3	85.64	61.677
908.2	85.664	61.71
908.1	85.638	61.67
908	85.692	61.638
907.9	85.627	61.627
907.8	85.634	61.617
907.7	85.709	61.597
907.6	85.627	61.622
907.5	85.607	61.639
907.4	85.665	61.6
907.3	85.653	61.598
907.2	85.682	61.578
907.1	85.690999	61.582
907	85.627	61.588
906.9	85.681	61.578
906.8	85.673	61.566
906.7	85.639	61.559
906.6	85.68	61.541
906.5	85.636	61.529
906.4	85.646999	61.517
906.3	85.666	61.531
906.2	85.649	61.529
906.1	85.689	61.512
906	85.676	61.483
905.9	85.653	61.478
905.8	85.619	61.468
905.7	85.648	61.462
905.6	85.667	61.473
905.5	85.66	61.474
905.4	85.654	61.453
905.3	85.649	61.45
905.2	85.65	61.423
905.1	85.685999	61.417999
905	85.685999	61.404
904.9	85.645	61.401
904.8	85.638	61.403
904.7	85.656	61.375
904.6	85.631	61.376
904.5	85.645	61.386
904.4	85.614999	61.395999
904.3	85.614999	61.351
904.2	85.607999	61.33
904.1	85.607	61.334
904	85.624	61.348
903.9	85.596	61.316
903.8	85.583	61.284
903.7	85.580999	61.292
903.6	85.592	61.29
903.5	85.596	61.297999
903.4	85.565	61.297999
903.3	85.56	61.275
903.2	85.583	61.294
903.1	85.613	61.275
903	85.642	61.265
902.9	85.613	61.253
902.8	85.580999	61.271
902.7	85.607999	61.249
902.6	85.643999	61.223
902.5	85.592	61.215
902.4	85.643999	61.211
902.3	85.614	61.211
902.2	85.627	61.185999
902.1	85.560999	61.194
902	85.589	61.216
901.9	85.626	61.175999
901.8	85.596999	61.132
901.7	85.613	61.148
901.6	85.63	61.144
901.5	85.602999	61.122
901.4	85.67	61.157
901.3	85.563	61.127
901.2	85.587999	61.123
901.1	85.596	61.117999
901	85.584999	61.106
900.9	85.59	61.09
900.8	85.645	61.077
900.7	85.589	61.033
900.6	85.59	61.063999
900.5	85.533999	61.059
900.4	85.556	61.029999
900.3	85.567	60.994
900.2	85.613	61.023
900.1	85.626	61.019
900	85.619	61.033
899.9	85.598	61.02
899.8	85.618	61.007
899.7	85.626	60.996
899.6	85.614999	60.982
899.5	85.563	60.973
899.4	85.558	60.961
899.3	85.593	60.941
899.2	85.556	60.949
899.1	85.535	60.955
899	85.538	60.947
898.9	85.547	60.938
898.8	85.543	60.91
898.7	85.56	60.897
898.6	85.59	60.889
898.5	85.605	60.888
898.4	85.566	60.9
898.3	85.572999	60.855
898.2	85.536999	60.846
898.1	85.528	60.845
898	85.55	60.823
897.9	85.559	60.828
897.8	85.491	60.84
897.7	85.599	60.809
897.6	85.560999	60.821
897.5	85.584	60.807999
897.4	85.503	60.778
897.3	85.536	60.748
897.2	85.5	60.752
897.1	85.571	60.752
897	85.582	60.744
896.9	85.583	60.746999
896.8	85.515	60.768
896.7	85.566	60.742
896.6	85.529	60.729
896.5	85.579	60.696
896.4	85.589	60.684
896.3	85.546	60.7
896.2	85.468999	60.694
896.1	85.595	60.673999
896	85.509	60.648
895.9	85.547	60.644
895.8	85.44	60.636
895.7	85.515	60.63
895.6	85.572	60.599
895.5	85.57	60.624
895.4	85.521999	60.6
895.3	85.56	60.595
895.2	85.543	60.561
895.1	85.521999	60.551
895	85.484	60.558
894.9	85.551	60.529999
894.8	85.541	60.546
894.7	85.511	60.541999
894.6	85.527	60.536
894.5	85.535	60.509
894.4	85.501	60.483
894.3	85.524999	60.47
894.2	85.531	60.46
894.1	85.497999	60.457
894	85.509	60.47
893.9	85.533	60.443
893.8	85.518	60.433
893.7	85.508	60.429
893.6	85.508	60.428
893.5	85.508	60.416
893.4	85.519	60.396
893.3	85.54	60.358999
893.2	85.53	60.352
893.1	85.509999	60.366
893	85.5	60.362
892.9	85.503	60.342
892.8	85.53	60.343
892.7	85.55	60.339
892.6	85.521999	60.331
892.5	85.542	60.318
892.4	85.524	60.287
892.3	85.531	60.297
892.2	85.517	60.274
892.1	85.524999	60.261
892	85.545	60.244
891.9	85.521	60.24
891.8	85.548999	60.227
891.7	85.566	60.235
891.6	85.541	60.182
891.5	85.516	60.207
891.4	85.516	60.207
891.3	85.523	60.156
891.2	85.527	60.17
891.1	85.527	60.142
891	85.53	60.129
890.9	85.476	60.146999
890.8	85.479	60.152
890.7	85.563999	60.095
890.6	85.509999	60.114
890.5	85.536	60.072
890.4	85.411	60.063999
890.3	85.52	60.075999
890.2	85.497	60.056
890.1	85.521	60.068
890	85.492	60.045
889.9	85.492	60.033
889.8	85.516	60.012
889.7	85.509999	60.016
889.6	85.499	60.017
889.5	85.512	59.996
889.4	85.515	59.965999
889.3	85.543	59.934
889.2	85.497999	59.925
889.1	85.551	59.91
889	85.533999	59.907
888.9	85.527	59.872
888.8	85.508	59.886
888.7	85.521999	59.864
888.6	85.504	59.865
888.5	85.492	59.885
888.4	85.494	59.848
888.3	85.465999	59.838
888.2	85.471	59.814
